Steven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006993006993006994,0.0011655011655011655,0.0011655011655011655,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0018648018648018648,0.0018648018648018648,0.0020979020979020988,0.0020979020979020988,0.002331002331002331,0.002331002331002331,0.002331002331002331,0.002331002331002331,0.0027972027972027955,0.0027972027972027955,0.0027972027972027955,0.0034965034965034943,0.003729603729603727,0.003729603729603727,0.003729603729603727,0.003729603729603727,0.003729603729603727,0.003962703962703959,0.003962703962703959,0.003962703962703959,0.003962703962703959,0.003962703962703959,0.0046620046620046585,0.0046620046620046585,0.003962703962703959,0.0034965034965034943,0.0034965034965034943,0.003030303030303028,0.003030303030303028,0.003030303030303028,0.0027972027972027955,0.0027972027972027955,0.0025641025641025637,0.0025641025641025637,0.0025641025641025637,0.0025641025641025637,0.0025641025641025637,0.0025641025641025637,0.0020979020979020988,0.0020979020979020988,0.0020979020979020988,0.0018648018648018648,0.0018648018648018648,0.0020979020979020988,0.0020979020979020988,0.002331002331002331,0.002331002331002331,0.0020979020979020988,0.0020979020979020988,0.002331002331002331,0.002331002331002331,0.002331002331002331,0.0016317016317016317,0.0016317016317016317,0.0018648018648018648,0.0018648018648018648,0.0018648018648018648,0.0018648018648018648,0.0018648018648018648,0.0018648018648018648,0.0018648018648018648,0.0018648018648018648,0.0018648018648018648,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0011655011655011655,0.0009324009324009324,0.0006993006993006994,0.0009324009324009324,0.0016317016317016317,0.0016317016317016317,0.0018648018648018648,0.002331002331002331,0.0020979020979020988,0.0020979020979020988,0.0027972027972027955,0.003030303030303028,0.003030303030303028,0.0027972027972027955,0.0027972027972027955,0.0032634032634032634,0.003729603729603727,0.003962703962703959,0.003962703962703959,0.004428904428904427,0.004428904428904427,0.004428904428904427,0.0046620046620046585,0.0046620046620046585,0.004895104895104892,0.004895104895104892,0.004895104895104892,0.004895104895104892,0.004895104895104892,0.004895104895104892,0.004895104895104892,0.005594405594405592,0.005594405594405592,0.005594405594405592,0.005128205128205128,0.005128205128205128,0.004895104895104892,0.004428904428904427,0.004428904428904427,0.0046620046620046585,0.003962703962703959,0.003729603729603727,0.003962703962703959,0.003962703962703959,0.003962703962703959,0.0034965034965034943,0.003030303030303028,0.0027972027972027955,0.0027972027972027955,0.002331002331002331,0.002331002331002331,0.0027972027972027955,0.0027972027972027955,0.0027972027972027955,0.0025641025641025637,0.0025641025641025637,0.0025641025641025637,0.0025641025641025637,0.0025641025641025637,0.0027972027972027955,0.0032634032634032634,0.0025641025641025637,0.0025641025641025637,0.002331002331002331,0.0025641025641025637,0.0025641025641025637,0.0025641025641025637,0.003030303030303028,0.0034965034965034943,0.0032634032634032634,0.0032634032634032634,0.0032634032634032634,0.003030303030303028,0.003030303030303028,0.003030303030303028,0.003030303030303028,0.0034965034965034943,0.003962703962703959,0.004428904428904427,0.004428904428904427,0.004428904428904427,0.003962703962703959,0.003729603729603727,0.003729603729603727,0.003729603729603727,0.003729603729603727,0.003729603729603727,0.003729603729603727,0.003729603729603727,0.0034965034965034943,0.003030303030303028,0.003030303030303028,0.003030303030303028,0.003030303030303028,0.002331002331002331,0.002331002331002331,0.002331002331002331,0.0018648018648018648,0.0013986013986013988,0.0013986013986013988,0.0013986013986013988,0.0013986013986013988,0.0018648018648018648,0.002331002331002331,0.002331002331002331,0.002331002331002331,0.0018648018648018648,0.0013986013986013988,0.0009324009324009324,0.0009324009324009324,0.0009324009324009324,0.0009324009324009324,0.0009324009324009324,0.0009324009324009324,0.0009324009324009324,0.0009324009324009324,0.0013986013986013988,0.0013986013986013988,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0011655011655011655,0.0006993006993006994,0.0009324009324009324,0.0009324009324009324,0.0009324009324009324,0.0009324009324009324,0.0009324009324009324,0.0009324009324009324,0.0009324009324009324,0.0009324009324009324,0.0009324009324009324,0.0009324009324009324,0.0009324009324009324,0.0009324009324009324,0.00046620046620046615,0.00046620046620046615,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.0006993006993006994,0.0006993006993006994,0.0006993006993006994,0.0006993006993006994,0.0006993006993006994,0.0006993006993006994,0.0006993006993006994,0.0011655011655011655,0.0011655011655011655,0.0013986013986013988,0.0013986013986013988,0.0013986013986013988,0.0013986013986013988,0.0013986013986013988,0.0013986013986013988,0.0013986013986013988,0.0013986013986013988,0.0013986013986013988,0.0013986013986013988,0.0013986013986013988,0.0013986013986013988,0.0013986013986013988,0.0013986013986013988,0.0013986013986013988,0.0011655011655011655,0.0011655011655011655,0.0011655011655011655,0.0011655011655011655,0.0011655011655011655,0.0011655011655011655,0.0006993006993006994,0.0006993006993006994,0.0006993006993006994,0.0006993006993006994,0.0006993006993006994,0.0006993006993006994,0.0006993006993006994,0.00023310023310023305,0.00023310023310023305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023310023310023305,0.00023310023310023305,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.00046620046620046615,0.0006993006993006994,0.0006993006993006994,0.0006993006993006994,0.0009324009324009324,0.0009324009324009324,0.0011655011655011655,0.0011655011655011655,0.0013986013986013988,0.0013986013986013988,0.0013986013986013988,0.0013986013986013988,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0020979020979020988,0.0020979020979020988,0.0020979020979020988,0.0020979020979020988,0.0020979020979020988,0.0020979020979020988,0.002331002331002331,0.002331002331002331,0.0020979020979020988,0.0020979020979020988,0.0018648018648018648,0.0018648018648018648,0.0018648018648018648,0.0018648018648018648,0.0020979020979020988,0.0020979020979020988,0.0020979020979020988,0.0018648018648018648,0.0018648018648018648,0.0018648018648018648,0.0018648018648018648,0.0016317016317016317,0.0018648018648018648,0.0018648018648018648,0.0018648018648018648,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0011655011655011655,0.0011655011655011655,0.0011655011655011655,0.0013986013986013988,0.002331002331002331,0.002331002331002331,0.0020979020979020988,0.0020979020979020988,0.0020979020979020988,0.0020979020979020988,0.0020979020979020988,0.0020979020979020988,0.002331002331002331,0.0025641025641025637,0.0020979020979020988,0.0020979020979020988,0.0020979020979020988,0.0020979020979020988,0.002331002331002331,0.0020979020979020988,0.0020979020979020988,0.0020979020979020988,0.0018648018648018648,0.0018648018648018648,0.002331002331002331,0.002331002331002331,0.0025641025641025637,0.0025641025641025637,0.0025641025641025637,0.0025641025641025637,0.0025641025641025637,0.0025641025641025637,0.0025641025641025637,0.0025641025641025637,0.0018648018648018648,0.0018648018648018648,0.0018648018648018648,0.0018648018648018648,0.0020979020979020988,0.0020979020979020988,0.0020979020979020988,0.002331002331002331,0.002331002331002331,0.0020979020979020988,0.0020979020979020988,0.0020979020979020988,0.0020979020979020988,0.0020979020979020988,0.0018648018648018648,0.0020979020979020988,0.0025641025641025637,0.0027972027972027955,0.0027972027972027955,0.0027972027972027955,0.002331002331002331,0.002331002331002331,0.002331002331002331,0.002331002331002331,0.003030303030303028,0.003030303030303028,0.003030303030303028,0.003030303030303028,0.0034965034965034943,0.0032634032634032634,0.0032634032634032634,0.0034965034965034943,0.0034965034965034943,0.0034965034965034943,0.0032634032634032634,0.0034965034965034943,0.003729603729603727,0.0034965034965034943,0.0032634032634032634,0.003729603729603727,0.003729603729603727,0.003962703962703959,0.003962703962703959,0.004195804195804194,0.004195804195804194,0.003962703962703959,0.0034965034965034943,0.0032634032634032634,0.0032634032634032634,0.0034965034965034943,0.0034965034965034943,0.0034965034965034943,0.0032634032634032634,0.0032634032634032634,0.0025641025641025637,0.0025641025641025637,0.0025641025641025637,0.0025641025641025637,0.0020979020979020988,0.0020979020979020988,0.0018648018648018648,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0016317016317016317,0.0013986013986013988,0.0011655011655011655,0.0011655011655011655,0.0011655011655011655,0.0006993006993006994,0.0006993006993006994,0.00046620046620046615,0.00046620046620046615,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.0,0.0,0.0,0.0,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.00023310023310023305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
